"","kaba1278","krio1252","mesc1238","alge1239","nyun1247","gusi1247","basq1248","stan1293","urdu1245","chuv1255","nhen1239","rian1262","dani1285","abua1244","alba1267","finn1318","stan1290","stan1295","mode1248","kala1399","guja1252","hakk1236","yuec1235","pula1263","ainu1240","hung1274","anga1288","west2369","assy1241","manx1243","ital1282","nucl1643","hebr1245","assa1263","kaya1330","kara1465","komi1268","kore1280","thai1261","liby1240","acol1236","jola1263","rund1242","yuca1254","peno1244","cham1312","moro1292","cent2132","scot1245","sout3123","kili1267","cent2142","west2386","bela1254","samo1305","sout2807","hadz1240","sici1248","sind1272","amha1245","telu1262","pare1266","east1436","ticu1245","tuni1259","nucl1235","viet1252","yoru1245","ling1263","nava1243","stan1318","kiku1240","gand1255","khan1278","sere1260","tswa1253","nucl1347","erzy1239","mari1278","moks1248","tata1255","cent2150","yucu1253","bulg1262","czec1258","dutc1256","norw1258","poli1260","swis1247","mand1415","minn1241","haus1257","nort2945","cent2127","bhil1251","biet1238","chot1239","dubl1239","gami1242","hind1269","dhan1264","konk1267","maha1287","mara1378","carn1240","pott1240","vasa1239","kurd1259","meso1252","wels1247","krah1246","pano1254","xava1240","yano1261","nene1249","lule1254","komi1269","teso1249","chig1238","nyan1307","laca1243","stan1288","tzel1254","tzot1259","fiji1243","taga1270","maor1246","tong1325","wall1257","muyu1244","shua1257","latv1249","russ1263","ukra1253","vend1245","xhos1239","zulu1248","luok1236","awng1244","tigr1270","newa1246","nucl1301"
"nava1243",0.467825630120076,-0.371223348484849,0,-0.843169257316757,-1.00544195117845,0.598826347077331,0.232842481203008,0.503334952380952,0.402142406015038,0.225085373134328,-0.451555318181818,0.223274329942503,0.291019701492537,-0.988422173400674,0.278409701492537,0.37803376474769,0.234226240601504,0.5355775,0.547207,-1.33747078956229,0.361797691176471,0.122909850746269,0.19744260890459,0.400300298507463,0.324917218045113,-1.49779264141414,0.341806,0.4521635,0.4383095,0.288163880597015,0.334040605861112,0.202843944343963,0.260014029850746,-1.81956246985242,0.116600280552127,0.136193582089552,0.220925820895522,0.199039333333333,0.377623582089552,0.393702083333333,0.562368761904762,0.642897294117647,0.386704776119403,0.0235998316687241,-1.67469862996168,0.147604776119403,0.422763,-1.96565215314916,0.221956616541353,0.463092932330827,0.248435016387122,0.297008117647059,0.424493176470588,0.323727990124565,-2.43503278463064,0.577506992481203,0.600875671641791,0.389089247156352,0.399376541353383,-2.42942731380422,0.423712117647059,-2.79239886935977,-2.66658543368954,0.0242170149253731,-2.87698291803702,0.4823845,0.248105784313725,0.51773588127034,0.415601194029851,0,-0.843169257316757,0.598826347077331,0.598826347077331,0.598826347077331,0.598826347077331,0.598826347077331,0.598826347077331,0.225085373134328,0.225085373134328,0.225085373134328,0.225085373134328,-0.451555318181818,-0.451555318181818,0.278409701492537,0.278409701492537,0.278409701492537,0.278409701492537,0.278409701492537,0.278409701492537,0.19744260890459,0.19744260890459,0.400300298507463,0.324917218045113,0.324917218045113,0.341806,0.341806,0.341806,0.341806,0.341806,0.341806,0.341806,0.341806,0.341806,0.341806,0.341806,0.341806,0.341806,0.4521635,0.4383095,0.288163880597015,0.116600280552127,0.116600280552127,0.116600280552127,0.116600280552127,0.136193582089552,0.136193582089552,0.220925820895522,0.562368761904762,0.562368761904762,0.562368761904762,-1.67469862996168,-1.67469862996168,-1.67469862996168,-1.67469862996168,0.147604776119403,0.147604776119403,0.147604776119403,0.147604776119403,0.147604776119403,0.248435016387122,0.297008117647059,0.323727990124565,0.323727990124565,0.323727990124565,0.577506992481203,0.577506992481203,0.577506992481203,0.600875671641791,-2.42942731380422,-2.42942731380422,-2.66658543368954,0.4823845
"stan1318",0.235843333333333,-0.772152870825433,-0.843169257316757,0,0.255494444444444,-0.852343257316757,-1.19074950715117,0.243131851851852,-1.20775220451952,0.0066537037037037,-1.79821281662963,0.228302222222222,0.0274559259259259,-2.33507967184848,0.0174803703703704,0.133192592592593,-1.51355980790305,-1.44891090928697,0.00956444444444444,0.320065185185185,0.236845555555556,0.253398703703704,0.312334925925926,0.197301111111111,-1.75789901830953,0.0104581481481481,-2.09070050518182,0.22995962962963,-2.04249430790305,0.0273718518518519,0.221525925925926,0.244546296296296,0.00496518518518519,0.0208759259259259,0.197703333333333,0.048972962962963,0.0251140740740741,0.117421481481481,0.106944444444444,0.273214444444444,0.405545925925926,0.40973962962963,0.144010740740741,0.135611111111111,-3.72081895514131,0.0819996296296296,-2.16361855559023,-3.912014672836,-2.62679096602142,0.00304185185185185,0.0779344444444444,0.359555925925926,0.239194074074074,0.011272962962963,0.0746640740740741,-2.51102510135976,0.129931111111111,0.00927407407407407,-2.66875946226202,0.0514585185185185,0.240107407407407,0.0242292592592593,0.317064814814815,0.163345925925926,0.268926825396825,0.229882222222222,0.354998518518518,0.320202037037037,0.182756296296296,-0.843169257316757,0,-0.852343257316757,-0.852343257316757,-0.852343257316757,-0.852343257316757,-0.852343257316757,-0.852343257316757,0.0066537037037037,0.0066537037037037,0.0066537037037037,0.0066537037037037,-1.79821281662963,-1.79821281662963,0.0174803703703704,0.0174803703703704,0.0174803703703704,0.0174803703703704,0.0174803703703704,0.0174803703703704,0.312334925925926,0.312334925925926,0.197301111111111,-1.75789901830953,-1.75789901830953,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,-2.09070050518182,0.22995962962963,-2.04249430790305,0.0273718518518519,0.197703333333333,0.197703333333333,0.197703333333333,0.197703333333333,0.048972962962963,0.048972962962963,0.0251140740740741,0.405545925925926,0.405545925925926,0.405545925925926,-3.72081895514131,-3.72081895514131,-3.72081895514131,-3.72081895514131,0.0819996296296296,0.0819996296296296,0.0819996296296296,0.0819996296296296,0.0819996296296296,0.0779344444444444,0.359555925925926,0.011272962962963,0.011272962962963,0.011272962962963,-2.51102510135976,-2.51102510135976,-2.51102510135976,0.129931111111111,0.0514585185185185,0.0514585185185185,0.317064814814815,0.229882222222222
"kiku1240",0.512990871281117,-0.380397348484849,0.598826347077331,-0.852343257316757,-1.01461595117845,0,0.251246097242921,0.531309888888889,0.503532521388751,0.230308125,-2.9656408887612,0.41631677414169,0.233102375,-3.45285532232858,0.234653875,0.399453861111111,0.24253536574764,0.545869,0.524141,-1.57628453956229,0.425114828703704,0.3048565,0.421629833787219,0.005390375,0.517658973201965,-3.19484967418043,0.368908,0.46602625,0.43500275,0.241557375,0.371687103703704,0.384762438824378,0.22403375,-3.70606957822083,0.544031997554093,0.255021375,0.236289125,0.4359915,0.515650625,0.453260416666667,0.239173907407407,0.231379,0.006617375,0.356986657662693,-4.88824702727289,0.25833625,0.448680166666667,-5.02979032331609,0.258547549884087,0.292491227300326,0.28421332722719,0.616574527777778,0.518814027777778,0.238694003498096,-5.42036724612811,0.0212998451730419,0.013468,0.342054635250148,0.485626360531545,-5.47526250823637,0.523124712962963,-5.79336621194007,-5.651919895187,0.422281875,-5.87795026061732,0.4838465,0.354127932098765,0.155752410562823,0.00204875,0.598826347077331,-0.852343257316757,0,0,0,0,0,0,0.230308125,0.230308125,0.230308125,0.230308125,-2.9656408887612,-2.9656408887612,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.421629833787219,0.421629833787219,0.005390375,0.517658973201965,0.517658973201965,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.46602625,0.43500275,0.241557375,0.544031997554093,0.544031997554093,0.544031997554093,0.544031997554093,0.255021375,0.255021375,0.236289125,0.239173907407407,0.239173907407407,0.239173907407407,-4.88824702727289,-4.88824702727289,-4.88824702727289,-4.88824702727289,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.28421332722719,0.616574527777778,0.238694003498096,0.238694003498096,0.238694003498096,0.0212998451730419,0.0212998451730419,0.0212998451730419,0.013468,-5.47526250823637,-5.47526250823637,-5.651919895187,0.4838465
"gand1255",0.512990871281117,-0.380397348484849,0.598826347077331,-0.852343257316757,-1.01461595117845,0,0.251246097242921,0.531309888888889,0.503532521388751,0.230308125,-2.9656408887612,0.41631677414169,0.233102375,-3.45285532232858,0.234653875,0.399453861111111,0.24253536574764,0.545869,0.524141,-1.57628453956229,0.425114828703704,0.3048565,0.421629833787219,0.005390375,0.517658973201965,-3.19484967418043,0.368908,0.46602625,0.43500275,0.241557375,0.371687103703704,0.384762438824378,0.22403375,-3.70606957822083,0.544031997554093,0.255021375,0.236289125,0.4359915,0.515650625,0.453260416666667,0.239173907407407,0.231379,0.006617375,0.356986657662693,-4.88824702727289,0.25833625,0.448680166666667,-5.02979032331609,0.258547549884087,0.292491227300326,0.28421332722719,0.616574527777778,0.518814027777778,0.238694003498096,-5.42036724612811,0.0212998451730419,0.013468,0.342054635250148,0.485626360531545,-5.47526250823637,0.523124712962963,-5.79336621194007,-5.651919895187,0.422281875,-5.87795026061732,0.4838465,0.354127932098765,0.155752410562823,0.00204875,0.598826347077331,-0.852343257316757,0,0,0,0,0,0,0.230308125,0.230308125,0.230308125,0.230308125,-2.9656408887612,-2.9656408887612,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.421629833787219,0.421629833787219,0.005390375,0.517658973201965,0.517658973201965,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.46602625,0.43500275,0.241557375,0.544031997554093,0.544031997554093,0.544031997554093,0.544031997554093,0.255021375,0.255021375,0.236289125,0.239173907407407,0.239173907407407,0.239173907407407,-4.88824702727289,-4.88824702727289,-4.88824702727289,-4.88824702727289,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.28421332722719,0.616574527777778,0.238694003498096,0.238694003498096,0.238694003498096,0.0212998451730419,0.0212998451730419,0.0212998451730419,0.013468,-5.47526250823637,-5.47526250823637,-5.651919895187,0.4838465
"khan1278",0.512990871281117,-0.380397348484849,0.598826347077331,-0.852343257316757,-1.01461595117845,0,0.251246097242921,0.531309888888889,0.503532521388751,0.230308125,-2.9656408887612,0.41631677414169,0.233102375,-3.45285532232858,0.234653875,0.399453861111111,0.24253536574764,0.545869,0.524141,-1.57628453956229,0.425114828703704,0.3048565,0.421629833787219,0.005390375,0.517658973201965,-3.19484967418043,0.368908,0.46602625,0.43500275,0.241557375,0.371687103703704,0.384762438824378,0.22403375,-3.70606957822083,0.544031997554093,0.255021375,0.236289125,0.4359915,0.515650625,0.453260416666667,0.239173907407407,0.231379,0.006617375,0.356986657662693,-4.88824702727289,0.25833625,0.448680166666667,-5.02979032331609,0.258547549884087,0.292491227300326,0.28421332722719,0.616574527777778,0.518814027777778,0.238694003498096,-5.42036724612811,0.0212998451730419,0.013468,0.342054635250148,0.485626360531545,-5.47526250823637,0.523124712962963,-5.79336621194007,-5.651919895187,0.422281875,-5.87795026061732,0.4838465,0.354127932098765,0.155752410562823,0.00204875,0.598826347077331,-0.852343257316757,0,0,0,0,0,0,0.230308125,0.230308125,0.230308125,0.230308125,-2.9656408887612,-2.9656408887612,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.421629833787219,0.421629833787219,0.005390375,0.517658973201965,0.517658973201965,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.46602625,0.43500275,0.241557375,0.544031997554093,0.544031997554093,0.544031997554093,0.544031997554093,0.255021375,0.255021375,0.236289125,0.239173907407407,0.239173907407407,0.239173907407407,-4.88824702727289,-4.88824702727289,-4.88824702727289,-4.88824702727289,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.28421332722719,0.616574527777778,0.238694003498096,0.238694003498096,0.238694003498096,0.0212998451730419,0.0212998451730419,0.0212998451730419,0.013468,-5.47526250823637,-5.47526250823637,-5.651919895187,0.4838465
"sere1260",0.512990871281117,-0.380397348484849,0.598826347077331,-0.852343257316757,-1.01461595117845,0,0.251246097242921,0.531309888888889,0.503532521388751,0.230308125,-2.9656408887612,0.41631677414169,0.233102375,-3.45285532232858,0.234653875,0.399453861111111,0.24253536574764,0.545869,0.524141,-1.57628453956229,0.425114828703704,0.3048565,0.421629833787219,0.005390375,0.517658973201965,-3.19484967418043,0.368908,0.46602625,0.43500275,0.241557375,0.371687103703704,0.384762438824378,0.22403375,-3.70606957822083,0.544031997554093,0.255021375,0.236289125,0.4359915,0.515650625,0.453260416666667,0.239173907407407,0.231379,0.006617375,0.356986657662693,-4.88824702727289,0.25833625,0.448680166666667,-5.02979032331609,0.258547549884087,0.292491227300326,0.28421332722719,0.616574527777778,0.518814027777778,0.238694003498096,-5.42036724612811,0.0212998451730419,0.013468,0.342054635250148,0.485626360531545,-5.47526250823637,0.523124712962963,-5.79336621194007,-5.651919895187,0.422281875,-5.87795026061732,0.4838465,0.354127932098765,0.155752410562823,0.00204875,0.598826347077331,-0.852343257316757,0,0,0,0,0,0,0.230308125,0.230308125,0.230308125,0.230308125,-2.9656408887612,-2.9656408887612,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.421629833787219,0.421629833787219,0.005390375,0.517658973201965,0.517658973201965,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.46602625,0.43500275,0.241557375,0.544031997554093,0.544031997554093,0.544031997554093,0.544031997554093,0.255021375,0.255021375,0.236289125,0.239173907407407,0.239173907407407,0.239173907407407,-4.88824702727289,-4.88824702727289,-4.88824702727289,-4.88824702727289,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.28421332722719,0.616574527777778,0.238694003498096,0.238694003498096,0.238694003498096,0.0212998451730419,0.0212998451730419,0.0212998451730419,0.013468,-5.47526250823637,-5.47526250823637,-5.651919895187,0.4838465
"tswa1253",0.512990871281117,-0.380397348484849,0.598826347077331,-0.852343257316757,-1.01461595117845,0,0.251246097242921,0.531309888888889,0.503532521388751,0.230308125,-2.9656408887612,0.41631677414169,0.233102375,-3.45285532232858,0.234653875,0.399453861111111,0.24253536574764,0.545869,0.524141,-1.57628453956229,0.425114828703704,0.3048565,0.421629833787219,0.005390375,0.517658973201965,-3.19484967418043,0.368908,0.46602625,0.43500275,0.241557375,0.371687103703704,0.384762438824378,0.22403375,-3.70606957822083,0.544031997554093,0.255021375,0.236289125,0.4359915,0.515650625,0.453260416666667,0.239173907407407,0.231379,0.006617375,0.356986657662693,-4.88824702727289,0.25833625,0.448680166666667,-5.02979032331609,0.258547549884087,0.292491227300326,0.28421332722719,0.616574527777778,0.518814027777778,0.238694003498096,-5.42036724612811,0.0212998451730419,0.013468,0.342054635250148,0.485626360531545,-5.47526250823637,0.523124712962963,-5.79336621194007,-5.651919895187,0.422281875,-5.87795026061732,0.4838465,0.354127932098765,0.155752410562823,0.00204875,0.598826347077331,-0.852343257316757,0,0,0,0,0,0,0.230308125,0.230308125,0.230308125,0.230308125,-2.9656408887612,-2.9656408887612,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.421629833787219,0.421629833787219,0.005390375,0.517658973201965,0.517658973201965,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.46602625,0.43500275,0.241557375,0.544031997554093,0.544031997554093,0.544031997554093,0.544031997554093,0.255021375,0.255021375,0.236289125,0.239173907407407,0.239173907407407,0.239173907407407,-4.88824702727289,-4.88824702727289,-4.88824702727289,-4.88824702727289,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.28421332722719,0.616574527777778,0.238694003498096,0.238694003498096,0.238694003498096,0.0212998451730419,0.0212998451730419,0.0212998451730419,0.013468,-5.47526250823637,-5.47526250823637,-5.651919895187,0.4838465
"nucl1347",0.512990871281117,-0.380397348484849,0.598826347077331,-0.852343257316757,-1.01461595117845,0,0.251246097242921,0.531309888888889,0.503532521388751,0.230308125,-2.9656408887612,0.41631677414169,0.233102375,-3.45285532232858,0.234653875,0.399453861111111,0.24253536574764,0.545869,0.524141,-1.57628453956229,0.425114828703704,0.3048565,0.421629833787219,0.005390375,0.517658973201965,-3.19484967418043,0.368908,0.46602625,0.43500275,0.241557375,0.371687103703704,0.384762438824378,0.22403375,-3.70606957822083,0.544031997554093,0.255021375,0.236289125,0.4359915,0.515650625,0.453260416666667,0.239173907407407,0.231379,0.006617375,0.356986657662693,-4.88824702727289,0.25833625,0.448680166666667,-5.02979032331609,0.258547549884087,0.292491227300326,0.28421332722719,0.616574527777778,0.518814027777778,0.238694003498096,-5.42036724612811,0.0212998451730419,0.013468,0.342054635250148,0.485626360531545,-5.47526250823637,0.523124712962963,-5.79336621194007,-5.651919895187,0.422281875,-5.87795026061732,0.4838465,0.354127932098765,0.155752410562823,0.00204875,0.598826347077331,-0.852343257316757,0,0,0,0,0,0,0.230308125,0.230308125,0.230308125,0.230308125,-2.9656408887612,-2.9656408887612,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.234653875,0.421629833787219,0.421629833787219,0.005390375,0.517658973201965,0.517658973201965,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.368908,0.46602625,0.43500275,0.241557375,0.544031997554093,0.544031997554093,0.544031997554093,0.544031997554093,0.255021375,0.255021375,0.236289125,0.239173907407407,0.239173907407407,0.239173907407407,-4.88824702727289,-4.88824702727289,-4.88824702727289,-4.88824702727289,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.28421332722719,0.616574527777778,0.238694003498096,0.238694003498096,0.238694003498096,0.0212998451730419,0.0212998451730419,0.0212998451730419,0.013468,-5.47526250823637,-5.47526250823637,-5.651919895187,0.4838465
"erzy1239",0.218404383931407,0.0895391515151515,0.225085373134328,0.0066537037037037,0.0196781481481481,0.230308125,0.0150777611940298,0.00964880597014925,0.0243897014925373,0,0.598116484848485,0.447071244702414,0.00850563829787234,0.471781666666667,0.00805085106382979,0.234709913266116,0.307333880597015,-2.85929012244879,0.3930709,0.309072962962963,0.504016567164179,0.331439477935382,0.363551083410518,0.156576888297872,0.436707910447761,0.434399372937294,0.335772314814815,0.520360108695652,-4.05975333009619,0.0103225,0.344125090830569,0.370675330263576,0.0101046542553191,0.184207744107744,0.356092687162591,0.0292200531914894,0.00946848404255319,0.385952701630735,0.521408770053476,0.319174074074074,0.590938805970149,0.595084029850746,0.541213856382979,0.310276231343284,0.614310727272727,0.0936132446808511,-2.52396255366533,0.544038055555556,0.300905074626866,0.364695699253731,0.32006644785477,0.55197697761194,0.506901231343284,0.316054167244877,0.0856890163934426,0.48257671641791,0.535789759358289,0.3665389643353,0.350043432835821,0.47026275,0.513026082089552,0.195658754098361,0.321507777777778,0.164378138297872,0.318798306878307,0.3997094,0.497543500552792,0.41761944387107,0.408250831099196,0.225085373134328,0.0066537037037037,0.230308125,0.230308125,0.230308125,0.230308125,0.230308125,0.230308125,0,0,0,0,0.598116484848485,0.598116484848485,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.363551083410518,0.363551083410518,0.156576888297872,0.436707910447761,0.436707910447761,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.520360108695652,-4.05975333009619,0.0103225,0.356092687162591,0.356092687162591,0.356092687162591,0.356092687162591,0.0292200531914894,0.0292200531914894,0.00946848404255319,0.590938805970149,0.590938805970149,0.590938805970149,0.614310727272727,0.614310727272727,0.614310727272727,0.614310727272727,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.32006644785477,0.55197697761194,0.316054167244877,0.316054167244877,0.316054167244877,0.48257671641791,0.48257671641791,0.48257671641791,0.535789759358289,0.47026275,0.47026275,0.321507777777778,0.3997094
"mari1278",0.218404383931407,0.0895391515151515,0.225085373134328,0.0066537037037037,0.0196781481481481,0.230308125,0.0150777611940298,0.00964880597014925,0.0243897014925373,0,0.598116484848485,0.447071244702414,0.00850563829787234,0.471781666666667,0.00805085106382979,0.234709913266116,0.307333880597015,-2.85929012244879,0.3930709,0.309072962962963,0.504016567164179,0.331439477935382,0.363551083410518,0.156576888297872,0.436707910447761,0.434399372937294,0.335772314814815,0.520360108695652,-4.05975333009619,0.0103225,0.344125090830569,0.370675330263576,0.0101046542553191,0.184207744107744,0.356092687162591,0.0292200531914894,0.00946848404255319,0.385952701630735,0.521408770053476,0.319174074074074,0.590938805970149,0.595084029850746,0.541213856382979,0.310276231343284,0.614310727272727,0.0936132446808511,-2.52396255366533,0.544038055555556,0.300905074626866,0.364695699253731,0.32006644785477,0.55197697761194,0.506901231343284,0.316054167244877,0.0856890163934426,0.48257671641791,0.535789759358289,0.3665389643353,0.350043432835821,0.47026275,0.513026082089552,0.195658754098361,0.321507777777778,0.164378138297872,0.318798306878307,0.3997094,0.497543500552792,0.41761944387107,0.408250831099196,0.225085373134328,0.0066537037037037,0.230308125,0.230308125,0.230308125,0.230308125,0.230308125,0.230308125,0,0,0,0,0.598116484848485,0.598116484848485,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.363551083410518,0.363551083410518,0.156576888297872,0.436707910447761,0.436707910447761,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.520360108695652,-4.05975333009619,0.0103225,0.356092687162591,0.356092687162591,0.356092687162591,0.356092687162591,0.0292200531914894,0.0292200531914894,0.00946848404255319,0.590938805970149,0.590938805970149,0.590938805970149,0.614310727272727,0.614310727272727,0.614310727272727,0.614310727272727,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.32006644785477,0.55197697761194,0.316054167244877,0.316054167244877,0.316054167244877,0.48257671641791,0.48257671641791,0.48257671641791,0.535789759358289,0.47026275,0.47026275,0.321507777777778,0.3997094
"moks1248",0.218404383931407,0.0895391515151515,0.225085373134328,0.0066537037037037,0.0196781481481481,0.230308125,0.0150777611940298,0.00964880597014925,0.0243897014925373,0,0.598116484848485,0.447071244702414,0.00850563829787234,0.471781666666667,0.00805085106382979,0.234709913266116,0.307333880597015,-2.85929012244879,0.3930709,0.309072962962963,0.504016567164179,0.331439477935382,0.363551083410518,0.156576888297872,0.436707910447761,0.434399372937294,0.335772314814815,0.520360108695652,-4.05975333009619,0.0103225,0.344125090830569,0.370675330263576,0.0101046542553191,0.184207744107744,0.356092687162591,0.0292200531914894,0.00946848404255319,0.385952701630735,0.521408770053476,0.319174074074074,0.590938805970149,0.595084029850746,0.541213856382979,0.310276231343284,0.614310727272727,0.0936132446808511,-2.52396255366533,0.544038055555556,0.300905074626866,0.364695699253731,0.32006644785477,0.55197697761194,0.506901231343284,0.316054167244877,0.0856890163934426,0.48257671641791,0.535789759358289,0.3665389643353,0.350043432835821,0.47026275,0.513026082089552,0.195658754098361,0.321507777777778,0.164378138297872,0.318798306878307,0.3997094,0.497543500552792,0.41761944387107,0.408250831099196,0.225085373134328,0.0066537037037037,0.230308125,0.230308125,0.230308125,0.230308125,0.230308125,0.230308125,0,0,0,0,0.598116484848485,0.598116484848485,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.363551083410518,0.363551083410518,0.156576888297872,0.436707910447761,0.436707910447761,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.520360108695652,-4.05975333009619,0.0103225,0.356092687162591,0.356092687162591,0.356092687162591,0.356092687162591,0.0292200531914894,0.0292200531914894,0.00946848404255319,0.590938805970149,0.590938805970149,0.590938805970149,0.614310727272727,0.614310727272727,0.614310727272727,0.614310727272727,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.32006644785477,0.55197697761194,0.316054167244877,0.316054167244877,0.316054167244877,0.48257671641791,0.48257671641791,0.48257671641791,0.535789759358289,0.47026275,0.47026275,0.321507777777778,0.3997094
"tata1255",0.218404383931407,0.0895391515151515,0.225085373134328,0.0066537037037037,0.0196781481481481,0.230308125,0.0150777611940298,0.00964880597014925,0.0243897014925373,0,0.598116484848485,0.447071244702414,0.00850563829787234,0.471781666666667,0.00805085106382979,0.234709913266116,0.307333880597015,-2.85929012244879,0.3930709,0.309072962962963,0.504016567164179,0.331439477935382,0.363551083410518,0.156576888297872,0.436707910447761,0.434399372937294,0.335772314814815,0.520360108695652,-4.05975333009619,0.0103225,0.344125090830569,0.370675330263576,0.0101046542553191,0.184207744107744,0.356092687162591,0.0292200531914894,0.00946848404255319,0.385952701630735,0.521408770053476,0.319174074074074,0.590938805970149,0.595084029850746,0.541213856382979,0.310276231343284,0.614310727272727,0.0936132446808511,-2.52396255366533,0.544038055555556,0.300905074626866,0.364695699253731,0.32006644785477,0.55197697761194,0.506901231343284,0.316054167244877,0.0856890163934426,0.48257671641791,0.535789759358289,0.3665389643353,0.350043432835821,0.47026275,0.513026082089552,0.195658754098361,0.321507777777778,0.164378138297872,0.318798306878307,0.3997094,0.497543500552792,0.41761944387107,0.408250831099196,0.225085373134328,0.0066537037037037,0.230308125,0.230308125,0.230308125,0.230308125,0.230308125,0.230308125,0,0,0,0,0.598116484848485,0.598116484848485,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.00805085106382979,0.363551083410518,0.363551083410518,0.156576888297872,0.436707910447761,0.436707910447761,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.335772314814815,0.520360108695652,-4.05975333009619,0.0103225,0.356092687162591,0.356092687162591,0.356092687162591,0.356092687162591,0.0292200531914894,0.0292200531914894,0.00946848404255319,0.590938805970149,0.590938805970149,0.590938805970149,0.614310727272727,0.614310727272727,0.614310727272727,0.614310727272727,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.32006644785477,0.55197697761194,0.316054167244877,0.316054167244877,0.316054167244877,0.48257671641791,0.48257671641791,0.48257671641791,0.535789759358289,0.47026275,0.47026275,0.321507777777778,0.3997094
